plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,promotion_details,fees_credits,min_usage_fees,language,efl_url,enrollment_url,terms_url
35978,Texas Instant 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,28.999999999999996,14.499999999999998,14.299999999999999,0.0,200.0,35,False,False,,False,"Pague la misma cantidad cada mes cuando su uso de electricidad es menos de 1,000 kWh.",TRUE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=EFL_TIEREDPRICING&title=153827_EFL_TIEREDPRICING&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=TOS&title=153827_TOS
35988,Choose 6,Texans Choice Power LLC,AEP_CENTRAL,FIXED,6,12.5,12.2,12.0,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=EFL&title=153837_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=TOS&title=153837_TOS
35989,Choose 6,Texans Choice Power LLC,AEP_CENTRAL,FIXED,6,12.5,12.2,12.0,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=EFL&title=153837_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=TOS&title=153837_TOS
36013,Free Nights 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,15.659999999999998,15.340000000000002,15.18,0.0,100.0,35,False,True,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=EFL_TIMEOFUSE&title=153862_EFL_TIMEOFUSE&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=TOS_TIMEOFUSE&title=153862_TOS_TIMEOFUSE
36014,Free Nights 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,15.659999999999998,15.340000000000002,15.18,0.0,100.0,35,False,True,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=EFL_TIMEOFUSE&title=153862_EFL_TIMEOFUSE&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=TOS_TIMEOFUSE&title=153862_TOS_TIMEOFUSE
36023,Stability Fixed 24,NEXTVOLT TEXAS LLC,AEP_CENTRAL,FIXED,24,14.7,14.399999999999999,14.2,0.0,149.0,6,False,False,,False,FALSE,FALSE,English,https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260120_1_SF24-7_AEPCENTRAL_SOUTH_001.pdf,https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf
35994,Choose 6,Texans Choice Power LLC,AEP_NORTH,FIXED,6,13.4,13.100000000000001,12.9,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=EFL&title=153840_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=TOS&title=153840_TOS
35995,Choose 6,Texans Choice Power LLC,AEP_NORTH,FIXED,6,13.4,13.100000000000001,12.9,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=EFL&title=153840_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=TOS&title=153840_TOS
36019,Free Nights 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,17.2,16.869999999999997,16.71,0.0,100.0,35,False,True,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=EFL_TIMEOFUSE&title=153865_EFL_TIMEOFUSE&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=TOS_TIMEOFUSE&title=153865_TOS_TIMEOFUSE
36020,Free Nights 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,17.2,16.869999999999997,16.71,0.0,100.0,35,False,True,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=EFL_TIMEOFUSE&title=153865_EFL_TIMEOFUSE&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=TOS_TIMEOFUSE&title=153865_TOS_TIMEOFUSE
35938,Companion + Perks 5,Companion Energy,AEP_NORTH,FIXED,5,11.200000000000001,10.8,10.7,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,English,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=CEPERK5&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS05&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS05&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35939,Companion + Perks 5,Companion Energy,AEP_NORTH,FIXED,5,11.200000000000001,10.8,10.7,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,Spanish,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=CEPERK5&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS05&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS05&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35983,Texas Instant 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,31.0,15.5,14.799999999999999,0.0,200.0,35,False,False,,False,"Pay the same amount every month whenever your usage is below 1,000 kWh.",TRUE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=EFL_TIEREDPRICING&title=153833_EFL_TIEREDPRICING&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=TOS&title=153833_TOS
35984,Texas Instant 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,31.0,15.5,14.799999999999999,0.0,200.0,35,False,False,,False,"Pague la misma cantidad cada mes cuando su uso de electricidad es menos de 1,000 kWh.",TRUE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=EFL_TIEREDPRICING&title=153833_EFL_TIEREDPRICING&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=TOS&title=153833_TOS
35967,Choose 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,15.4,15.0,14.899999999999999,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=EFL&title=153810_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=TOS&title=153810_TOS
35968,Choose 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,15.4,15.0,14.899999999999999,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=EFL&title=153810_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=TOS&title=153810_TOS
35914,Gexa Eco Choice 5,GEXA ENERGY,AEP_NORTH,FIXED,5,11.4,11.0,10.9,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI5&tdspcode=AEP_NORTH,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice05&ul=1000&tdsp=AEP_NORTH,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35915,Gexa Eco Choice 5,GEXA ENERGY,AEP_NORTH,FIXED,5,11.4,11.0,10.9,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHI5&tdspcode=AEP_NORTH,https://www.gexaenergy.com/P2CSP/,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35891,Frontier Power Saver 5,FRONTIER UTILITIES,AEP_NORTH,FIXED,5,11.3,10.9,10.8,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR5&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPS05&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35892,Frontier Power Saver 5,FRONTIER UTILITIES,AEP_NORTH,FIXED,5,11.3,10.9,10.8,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVR5&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPS05&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35906,Daisy 6,BKV Energy,AEP_NORTH,FIXED,6,16.3,16.0,15.8,0.0,,29,False,False,Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.,False,FALSE,FALSE,Spanish,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085560&promo=&term=6&ver=spanish,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124914&ver=spanish
35903,Daisy 6,BKV Energy,AEP_NORTH,FIXED,6,16.3,16.0,15.8,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085560&promo=&term=6,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124914
35771,Companion + Perks 12,Companion Energy,AEP_NORTH,FIXED,12,14.099999999999998,13.700000000000001,13.600000000000001,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,English,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=CEPERK12&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS12&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS12&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35772,Companion + Perks 12,Companion Energy,AEP_NORTH,FIXED,12,14.099999999999998,13.700000000000001,13.600000000000001,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,Spanish,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=CEPERK12&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS12&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS12&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35878,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_NORTH,FIXED,12,14.6,13.8,13.4,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS12&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35879,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_NORTH,FIXED,12,14.6,13.8,13.4,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVRPLS12&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35825,Digital Choice 36,RHYTHM,AEP_NORTH,FIXED,36,15.0,15.2,15.299999999999999,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18906/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=DC36,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35826,Digital Choice 36,RHYTHM,AEP_NORTH,FIXED,36,15.0,15.2,15.299999999999999,0.0,,100,False,False,Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!,False,FALSE,FALSE,Spanish,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18906/?locale=es,https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=DC36,https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf
35642,Champ Saver-16,CHAMPION ENERGY SERVICES LLC,AEP_NORTH,FIXED,16,16.5,16.1,16.0,0.0,250.0,26,False,False,,False,FALSE,FALSE,Spanish,https://docs.championenergyservices.com/ExternalDocs?planname=PN2420&state=TX&language=ES,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424-ES-US.pdf
35667,Bright Nights 18,CHARIOT ENERGY,AEP_NORTH,FIXED,18,15.5,14.099999999999998,13.5,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41907,https://signup.chariotenergy.com//Home/index?ProductCode=RRT18001318&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41907
35668,Bright Nights 18,CHARIOT ENERGY,AEP_NORTH,FIXED,18,15.5,14.099999999999998,13.5,0.0,,100,False,True,"Regístrese hoy y reciba 100% energía renovable y limpia sin remordimientos a precios competitivos en comparación con la energía tradicional. Estamos comprometidos a proporcionar a nuestros clientes transparencia, simplicidad y energía limpia respaldados por una experiencia de cliente de clase mundial..• Este producto requiere la configuración de Autopago y Facturación Electrónica.",False,FALSE,FALSE,Spanish,https://signup.chariotenergy.com//Home/EFl?productId=41907&ver=spanish,https://signup.chariotenergy.com//Home/index?ProductCode=RRT18001318&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41907&ver=spanish
35652,Smart Secure 6,AE TEXAS,AEP_NORTH,FIXED,6,16.3,15.9,15.8,0.0,,35,False,False,"Experience peace of mind with our Smarter Secure plan, offering a fixed energy rate and transparent TDU charges passed through with NO MARKUP. No hidden fees, minimum usage, or gimmicks.",False,FALSE,FALSE,English,https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1912&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf
35653,Smart Secure 6,AE TEXAS,AEP_NORTH,FIXED,6,16.3,15.9,15.8,0.0,,35,False,False,"Experimente la tranquilidad con nuestro plan Smarter Secure, que ofrece una tarifa de energía fija y cargos TDU transparentes sin margen de beneficio. Sin tarifas ocultas, uso mínimo ni trucos.",False,FALSE,FALSE,Spanish,https://enroll.aetexasco.com/EmailHTML/efl_SPA.aspx?RateID=1912&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/ESP/TOS.pdf
35626,Straight Forward 3,Abundance Energy,AEP_NORTH,FIXED,3,12.7,11.899999999999999,11.5,0.0,150.0,25,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10500,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35525,Straight Forward 6,Abundance Energy,AEP_NORTH,FIXED,6,13.200000000000001,12.4,12.0,0.0,150.0,25,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10488,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35610,No Bull 8,Energy Texas,AEP_NORTH,FIXED,8,14.499999999999998,14.6,14.7,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18429/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=NB8,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35307,Clean Energy 12,Abundance Energy,AEP_NORTH,FIXED,12,15.4,14.499999999999998,14.099999999999998,0.0,150.0,100,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/CleanEnergy_EFL.docx&rate_id=10200,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35314,Smart Secure 36,AE TEXAS,AEP_NORTH,FIXED,36,18.3,17.9,17.8,0.0,,35,False,False,"Experience peace of mind with our Smarter Secure plan, offering a fixed energy rate and transparent TDU charges passed through with NO MARKUP. No hidden fees, minimum usage, or gimmicks.",False,FALSE,FALSE,English,https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1938&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf
35285,The Lone Saver 12,Energy Texas,AEP_NORTH,FIXED,12,21.7,11.899999999999999,17.0,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,Energy Texas will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.,TRUE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16992/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=LS12,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35286,The Lone Saver 12,Energy Texas,AEP_NORTH,FIXED,12,21.7,11.899999999999999,17.0,0.0,,100,False,False,"Planes de tarifa fija, sencillos y sin tonterías, diseñados por Texanos para Texanos. ¡Llámenos al 1-888-512-0330 y regístrese hoy mismo!",False,Energy Texas aplicará automáticamente un crédito de $100 a su factura por cada ciclo de facturación donde el uso sea de al menos 1000 kWh.,TRUE,Spanish,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16992/?locale=es,https://www.energytexas.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=LS12,https://cdn.energytexas.com/energy-texas-tos-es-version-1.pdf
35275,Rhythm Saver 12,RHYTHM,AEP_NORTH,FIXED,12,21.7,11.899999999999999,17.0,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,Rhythm will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.,TRUE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16793/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=RS12,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35276,Rhythm Saver 12,RHYTHM,AEP_NORTH,FIXED,12,21.7,11.899999999999999,17.0,0.0,,100,False,False,Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!,False,Rhythm aplicará automáticamente un crédito de $100 a su factura por cada ciclo de facturación donde el uso sea de al menos 1000 kWh.,TRUE,Spanish,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16793/?locale=es,https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=RS12,https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf
35210,SFE RewardsPlus - 12,SFE ENERGY TEXAS INC,AEP_NORTH,FIXED,12,16.6,15.6,15.2,0.0,175.0,35,False,False,"Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.",False,FALSE,FALSE,Spanish,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517388757521_EFL_SFE%20Residential%20Fixed%20AEPN%2012Spanish.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF
35211,SFE RewardsPlus - 24,SFE ENERGY TEXAS INC,AEP_NORTH,FIXED,24,16.900000000000002,15.9,15.5,0.0,175.0,35,False,False,"Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.",False,FALSE,FALSE,Spanish,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517323958502_EFL_SFE%20Residential%20Fixed%20AEPN%2024Spanish.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF
35213,SFE RewardsPlus - 36,SFE ENERGY TEXAS INC,AEP_NORTH,FIXED,36,17.1,16.1,15.7,0.0,175.0,35,False,False,"Disfruta tranquilidad y precios predecibles con el Plan SFE RewardsPlus – un plan de electricidad simple y estable, diseñado pensando en usted.  Cada mes, recibirá $50 en dólares de recompensa para gastar en ofertas locales, restaurantes, entretenimiento, compras en línea, tarjetas de regalo y mucho más*. Además, después de 60 días de servicio continuo, puede llamarnos y solicitar sus 4 focos LED gratis*. Es un plan que lo recompensa en cada paso del camino. *Los dólares de recompensa y los focos LED están sujetos a términos y condiciones.",False,FALSE,FALSE,Spanish,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517678359208_EFL_SFE%20Residential%20Fixed%20AEPN%2036Spanish.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_S01_18_AUG_25.pdf_1.PDF
35179,SFE RewardsPlus - 12,SFE ENERGY TEXAS INC,AEP_NORTH,FIXED,12,16.6,15.6,15.2,0.0,175.0,35,False,False,"Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.",False,FALSE,FALSE,English,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517404800306_EFL_SFE%20Residential%20Fixed%20AEPN%2012English.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF
