plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,efl_url,enrollment_url
31489,Simple Savings 36,TRIEAGLE ENERGY LP,AEP_NORTH,FIXED,36,17.8,17.299999999999997,17.0,0.0,,3,False,False,"Por favor, lea atentamente los terminos y condiciones. No tenemos un minimo mensual, ni cargos extras de medidores AMS, y sin trucos o trampas.",https://shopping.trieagleenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=TNXTESMSAVC36AA&tdsp=AEPTNC&lang=es&custClass=Residential,https://www.trieagleenergy.com/PTC
31483,Simple Savings 36,TRIEAGLE ENERGY LP,AEP_NORTH,FIXED,36,17.8,17.299999999999997,17.0,0.0,,3,False,False,"Our rates are transparent. No hidden fees or minimum usage penalties. TDU delivery charges are built into the rates at no markup, so there’s no guessing about what you pay.",https://shopping.trieagleenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=TNXTESMSAVC36AA&tdsp=AEPTNC&lang=en&custClass=Residential,https://www.trieagleenergy.com/PTC
31356,Octo Green 12,Octopus Energy,AEP_NORTH,FIXED,12,18.8,18.5,18.3,0.0,150.0,100,False,False,"Un plan de energía que combina tecnología con energía verde. Inscríbase y conecte su dispositivo inteligente (termostato o vehículo eléctrico (EV)) a nuestra función de Intelligent Octopus, por medio de nuestra aplicación para un Cargo más bajo de Octopus Energy. Si ninguno de los dispositivos calificados son conectados  entonces se aplican los Cargos por defecto. Para más detalles sobre Intelligent Octopus, revise la Etiqueta de Datos de Electricidad. Puede encontrar los Términos y Condiciones en: https://assets.octopusenergy.com/x/1ada6bc3dc/intelligent-octopus-es.pdf. ¿Le gustaría saber si califica para un precio con descuento? Llame a uno de nuestros Especialistas de Energía al (833) 628-6888. Los termostatos que califican son Amazon, Honeywell, ecobee y Sensi. Los EV calificados incluyen: BMW, Tesla, Audi, Mini Cooper, Volkswagen, Porsche, Ford, y Jaguar.  Esta oferta es solo para nuevos clientes que se inscriban a través del sitio web Power to Choose.",https://octopusenergy.com/efl?id=340&service-provider=AEP_TNC&load-zone=LZ_WEST&lang=es,https://octopusenergy.com/es/affiliate/ptc
31444,Chariot Freedom,CHARIOT ENERGY,AEP_NORTH,VARIABLE,0,19.900000000000002,19.5,19.400000000000002,0.0,0.0,100,False,False,"Regístrese hoy y reciba energía renovable 100 % limpia y sin remordimientos a precios competitivos con respecto a la energía tradicional. Estamos comprometidos a brindarles a nuestros clientes transparencia, simplicidad y energía limpia respaldada por una experiencia del cliente de clase mundial.",https://signup.chariotenergy.com//Home/EFl?productId=41127&ver=spanish,https://signup.chariotenergy.com//Home/index?ProductCode=RN01000004&Promo=GqAtunAVIGY=
31158,Liberty Bell Green Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.9,12.3,12.0,0.0,0.0,100,False,False,"100% green energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Liberty Bell Green Flex (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329196&promotion=NONE&valid=N&referral=&landingpage=ptc
31354,Octo Green 12,Octopus Energy,AEP_NORTH,FIXED,12,18.8,18.5,18.3,0.0,150.0,100,False,False,"An energy plan that combines technology and green energy! Sign up and connect your qualifying smart device (thermostat or electric vehicle (EV)) to our Intelligent Octopus feature through our App for a lower Octopus Energy Charge. If no qualifying smart device is connected then the default Octopus Energy Charge shall apply. Please review to the Electricity Facts Label for additional details. More information on Intelligent Octopus terms and conditions can be found at https://assets.octopusenergy.com/x/e71b875d6d/intelligent-octopus-en.pdf. Interested in qualifying for the discounted rate, call one of our Energy Specials at (833) 628-6888! Qualifying smart thermostats include: Amazon, Honeywell, ecobee and Sensi. Qualifying EVs include: BMW, Tesla, Audi, Mini Cooper, Volkswagen, Porsche, Ford, and Jaguar. This offer is for new customers only who enroll through the Power to Choose website.",https://octopusenergy.com/efl?id=340&service-provider=AEP_TNC&load-zone=LZ_WEST&lang=en,http://octopusenergy.com/affiliate/ptc?redirect=join%2Fenrollment%2Fquote
31148,Liberty Bell Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.8,12.2,11.899999999999999,0.0,0.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Liberty Bell Flex (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329201&promotion=NONE&valid=N&referral=&landingpage=ptc
31149,Liberty Bell Green Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.9,12.3,12.0,0.0,0.0,100,False,False,"100% green energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Liberty Bell Green Flex (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329196&promotion=NONE&valid=N&referral=&landingpage=ptc
31142,Liberty Bell Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.8,12.2,11.899999999999999,0.0,0.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Liberty Bell Flex (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329201&promotion=NONE&valid=N&referral=&landingpage=ptc
30800,Stars and Stripes 36,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,36,16.2,15.5,15.1,0.0,375.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 36 (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329231&promotion=NONE&valid=N&referral=&landingpage=ptc
30760,Stars and Stripes 24,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,24,16.1,15.4,15.0,0.0,300.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 24 (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329226&promotion=NONE&valid=N&referral=&landingpage=ptc
30720,Stars and Stripes 18,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,18,15.4,14.7,14.399999999999999,0.0,250.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 18 (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329216&promotion=NONE&valid=N&referral=&landingpage=ptc
30680,Stars and Stripes 12,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,12,15.2,14.399999999999999,14.099999999999998,0.0,200.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 12 (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329211&promotion=NONE&valid=N&referral=&landingpage=ptc
30640,Stars and Stripes 9,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,9,15.9,15.2,14.799999999999999,0.0,175.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 9 (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329246&promotion=NONE&valid=N&referral=&landingpage=ptc
30595,Stars and Stripes 36,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,36,16.2,15.5,15.1,0.0,375.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 36 (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329231&promotion=NONE&valid=N&referral=&landingpage=ptc
30504,Stars and Stripes 24,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,24,16.1,15.4,15.0,0.0,300.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 24 (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329226&promotion=NONE&valid=N&referral=&landingpage=ptc
30473,Stars and Stripes Green Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,13.0,12.3,11.899999999999999,0.0,0.0,100,False,False,"100% green energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes Green Flex (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329206&promotion=NONE&valid=N&referral=&landingpage=ptc
30465,Stars and Stripes Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.9,12.2,11.799999999999999,0.0,0.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes Flex (Spanish).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329221&promotion=NONE&valid=N&referral=&landingpage=ptc
30428,Stars and Stripes 18,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,18,15.4,14.7,14.399999999999999,0.0,250.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 18 (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329216&promotion=NONE&valid=N&referral=&landingpage=ptc
30388,Stars and Stripes 12,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,12,15.2,14.399999999999999,14.099999999999998,0.0,200.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 12 (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329211&promotion=NONE&valid=N&referral=&landingpage=ptc
30348,Stars and Stripes 9,REVOLUTION ENERGY LLC,AEP_NORTH,FIXED,9,15.9,15.2,14.799999999999999,0.0,175.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes 9 (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329246&promotion=NONE&valid=N&referral=&landingpage=ptc
30179,Stars and Stripes Green Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,13.0,12.3,11.899999999999999,0.0,0.0,100,False,False,"100% green energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes Green Flex (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329206&promotion=NONE&valid=N&referral=&landingpage=ptc
30169,Stars and Stripes Flex,REVOLUTION ENERGY LLC,AEP_NORTH,VARIABLE,1,12.9,12.2,11.799999999999999,0.0,0.0,26,False,False,"Affordable, hassle-free energy from Revolution Energy, the company that has your back. Offer only available for new Revolution Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-AEPW-Stars and Stripes Flex (English).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329221&promotion=NONE&valid=N&referral=&landingpage=ptc
29518,Sure Value 36,TRIEAGLE ENERGY LP,AEP_NORTH,FIXED,36,19.5,16.0,17.2,0.0,,3,False,False,"Por favor, lea atentamente los terminos y condiciones. No tenemos un minimo mensual, ni cargos extras de medidores AMS, y sin trucos o trampas.",https://shopping.trieagleenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=TNXTESRVALC36AA&tdsp=AEPTNC&lang=es&custClass=Residential,https://www.trieagleenergy.com/PTC
29536,SoFed Mejor Tarifa – 18,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,18,15.7,14.799999999999999,14.399999999999999,0.0,249.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/48Y3Rrb,http://southernfederal.com
29513,Sure Value 36,TRIEAGLE ENERGY LP,AEP_NORTH,FIXED,36,19.5,16.0,17.2,0.0,,3,False,False,"Our rates are transparent. No hidden fees or minimum usage penalties. TDU delivery charges are built into the rates at no markup, so there’s no guessing about what you pay.",https://shopping.trieagleenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=TNXTESRVALC36AA&tdsp=AEPTNC&lang=en&custClass=Residential,https://www.trieagleenergy.com/PTC
29493,Daisy 12,BKV Energy,AEP_NORTH,FIXED,12,14.399999999999999,14.000000000000002,13.900000000000002,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",https://enroll.bkvenergy.com/Home/EFL?productCode=RN00001197&promo=&term=12,https://enroll.bkvenergy.com/?promo=PTCALL0001
29494,Daisy 12,BKV Energy,AEP_NORTH,FIXED,12,14.399999999999999,14.000000000000002,13.900000000000002,0.0,,29,False,False,Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00001197&term=12&ver=spanish,https://enroll.bkvenergy.com/?promo=PTCALL0001
29360,Variable Advantage,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,VARIABLE,1,13.100000000000001,12.2,11.799999999999999,0.0,0.0,6,False,False,,https://bit.ly/3YH5541,http://southernfederal.com
29386,True Value 24,TRUE POWER,AEP_NORTH,FIXED,24,14.899999999999999,14.499999999999998,14.399999999999999,0.0,300.0,15,False,False,,https://truepowerefl.com/eflportal/efl/view/AEP%20North/783,https://truepower.com/partner/ptc/
29353,SoFed Better Rate - 18,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,18,15.7,14.799999999999999,14.399999999999999,0.0,249.0,6,False,False,,https://bit.ly/4pYrBBx,https://southernfederal.com
29345,Introducción de Tarifa Variable,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,VARIABLE,1,13.100000000000001,12.2,11.799999999999999,0.0,0.0,6,False,False,,https://bit.ly/4sgywYo,http://www.southernfederal.com
29332,SoFed Mejor Tarifa – 3,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,3,12.1,11.200000000000001,10.8,0.0,249.0,6,False,False,,https://bit.ly/4pA2pAl,
29334,SoFed Better Rate - 12,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,12,16.1,15.2,14.799999999999999,0.0,249.0,6,False,False,New and returning customers only.,https://bit.ly/47ChGe3,http://www.southernfederal.com/
29323,SoFed Mejor Tarifa - 12,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,12,16.1,15.2,14.799999999999999,0.0,249.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/49eBiGi,http://www.southernfederal.com
29318,SoFed Better Rate - 3,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,3,12.1,11.200000000000001,10.8,0.0,249.0,6,False,False,,https://bit.ly/4pAReal,
29305,SoFed Mejor Tarifa – 36,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,36,16.3,15.4,15.0,0.0,249.0,6,False,False,,https://bit.ly/48YWxeR,http://www.southernfederal.com
29301,SoFed Better Rate - 36,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,36,16.3,15.4,15.0,0.0,249.0,6,False,False,,https://bit.ly/459D9tt,http://southernfederal.com
29293,SoFed Better Rate - 6,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,6,14.2,13.3,12.9,0.0,249.0,6,False,False,,https://bit.ly/4pdMAPH,http://southernfederal.com
29294,SoFed Mejor Tarifa – 6,SOUTHERN FEDERAL POWER LLC,AEP_NORTH,FIXED,6,14.2,13.3,12.9,0.0,249.0,6,False,False,,https://bit.ly/49kDnyZ,http://www.southernfederal.com
29286,No Contract Advantage,Ranchero Power,AEP_NORTH,VARIABLE,1,13.200000000000001,12.3,11.899999999999999,0.0,0.0,6,False,False,Get the advantage of no contracts! Leave anytime! Zero fees!,https://bit.ly/3YbABad,http://Rancheropower.com
29281,Smart & Fixed - 36,Ranchero Power,AEP_NORTH,FIXED,36,16.400000000000002,15.5,15.1,0.0,179.0,6,False,False,,https://bit.ly/4b8zyiL,http://Rancheropower.com
29276,Ranchero Smart & Fixed - 6,Ranchero Power,AEP_NORTH,FIXED,6,14.299999999999999,13.4,13.0,0.0,179.0,6,False,False,New and returning customers only.,https://bit.ly/45l5UmM,http://Rancheropower.com
29271,Smart & Fixed - 3,Ranchero Power,AEP_NORTH,FIXED,3,12.2,11.3,10.9,0.0,179.0,6,False,False,,https://bit.ly/4pARbeF,http://Rancheropower.com
29262,Ranchero Smart & Fixed - 18,Ranchero Power,AEP_NORTH,FIXED,18,15.8,14.899999999999999,14.499999999999998,0.0,179.99,6,False,False,,https://bit.ly/3Lin91n,http://Rancheropower.com
29263,Introducción de Tarifa Variable,Ranchero Power,AEP_NORTH,VARIABLE,1,13.200000000000001,12.3,11.899999999999999,0.0,0.0,6,False,False,,https://bit.ly/44Dnmmq,http://www.rancheropower.com
29248,Tarifa Fija y Inteligente - 6,Ranchero Power,AEP_NORTH,FIXED,6,14.299999999999999,13.4,13.0,0.0,179.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/49beRjH,http://Rancheropower.com
29254,Ranchero Fija y Inteligente - 18,Ranchero Power,AEP_NORTH,FIXED,18,15.8,14.899999999999999,14.499999999999998,0.0,179.99,6,False,False,,https://bit.ly/4sjq1f8,
29245,Tarifa Fija y Inteligente – 3,Ranchero Power,AEP_NORTH,FIXED,3,12.2,11.3,10.9,0.0,179.0,6,False,False,,https://bit.ly/45pMopx,http://www.rancheropower.com
29239,Tarifa Fija y Inteligente – 36,Ranchero Power,AEP_NORTH,FIXED,36,16.400000000000002,15.5,15.1,0.0,179.0,6,False,False,,https://bit.ly/4bbfvjP,http://www.rancheropower.com
29234,Tarifa Fija y Inteligente - 12,Ranchero Power,AEP_NORTH,FIXED,12,16.2,15.299999999999999,14.899999999999999,0.0,179.0,6,False,False,Solo para clientes nuevos y recurrentes.,https://bit.ly/42RH6Se,http://www.rancheropower.com
29229,Smart & Fixed - 12,Ranchero Power,AEP_NORTH,FIXED,12,16.2,15.299999999999999,14.899999999999999,0.0,179.0,6,False,False,New and returning customers only.,https://bit.ly/3WOBKnh,http://Rancheropower.com
29217,Choose 6,SPARK ENERGY LLC,AEP_NORTH,FIXED,6,14.099999999999998,13.700000000000001,13.600000000000001,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150859&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
29218,Choose 6,SPARK ENERGY LLC,AEP_NORTH,FIXED,6,14.099999999999998,13.700000000000001,13.600000000000001,0.0,100.0,35,False,False,,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150859&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC
29049,Connect & Save 36,OhmConnect Energy,AEP_NORTH,FIXED,36,17.0,16.7,16.5,0.0,250.0,26,False,False,¡Elige la compañía de energía que le paga! Inscríbase para obtener una tarifa baja y gane recompensas cuando participe en nuestros eventos de ahorro de energía. ¡Automatice y gane más con dispositivos domésticos inteligentes después de registrarse! Mas informes en: tx.ohmconnect.com,https://bit.ly/4phnE9P,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=es
28767,GoodEnergy 16,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,16,16.8,16.0,15.6,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",https://api.goodcharlie.com/products/2117/EFL/AEP_North/latest/es,https://goodcharlie.me/PTC-GoodEnergy16-AEPNORTH
28761,GoodEnergy 16,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,16,16.8,16.0,15.6,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets. Plan requires paperless billing and communication.,https://api.goodcharlie.com/products/2117/EFL/AEP_North/latest/en,https://goodcharlie.me/PTC-GoodEnergy16-AEPNORTH
28721,Gexa Eco Choice Plus 12,GEXA ENERGY,AEP_NORTH,FIXED,12,15.1,14.299999999999999,13.900000000000002,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHIPLS12&tdspcode=AEP_NORTH,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoicePls12&ul=1000&tdsp=AEP_NORTH
28722,Gexa Eco Choice Plus 12,GEXA ENERGY,AEP_NORTH,FIXED,12,15.1,14.299999999999999,13.900000000000002,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHIPLS12&tdspcode=AEP_NORTH,https://www.gexaenergy.com/P2CSP/
28410,Connect & Save 36 -      Save Energy. Get Paid.,OhmConnect Energy,AEP_NORTH,FIXED,36,17.0,16.7,16.5,0.0,250.0,26,False,False,Choose the energy company that pays you! Sign up for a low rate and earn rewards when you participate in our energy-saving events. Automate and earn more rewards with smart home devices after you sign up! Learn more at: tx.ohmconnect.com,https://bit.ly/4ssilr6,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=en
28299,GoodEnergy 36,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,36,17.5,16.7,16.3,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",https://api.goodcharlie.com/products/2048/EFL/AEP_North/latest/es,https://goodcharlie.me/PTC-GoodEnergy36-AEP-NORTH
28413,Connect & Save 24,OhmConnect Energy,AEP_NORTH,FIXED,24,16.900000000000002,16.6,16.400000000000002,0.0,250.0,26,False,False,¡Elige la compañía de energía que le paga! Inscríbase para obtener una tarifa baja y gane recompensas cuando participe en nuestros eventos de ahorro de energía. ¡Automatice y gane más con dispositivos domésticos inteligentes después de registrarse! Mas informes en: tx.ohmconnect.com,https://bit.ly/49junKC,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=es
28297,GoodEnergy 36,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,36,17.5,16.7,16.3,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets.  Plan requires paperless billing and communication.,https://api.goodcharlie.com/products/2048/EFL/AEP_North/latest/en,https://goodcharlie.me/PTC-GoodEnergy36-AEP-NORTH
28287,GoodEnergy 12,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,12,17.1,16.3,15.9,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets.  Plan requires paperless billing and communication.,https://api.goodcharlie.com/products/2046/EFL/AEP_North/latest/en,https://goodcharlie.me/PTC-GoodEnergy12-AEP-NORTH
28289,GoodEnergy 12,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,12,17.1,16.3,15.9,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",https://api.goodcharlie.com/products/2046/EFL/AEP_North/latest/es,https://goodcharlie.me/PTC-GoodEnergy12-AEP-NORTH
28247,GoodEnergy 24,GOOD CHARLIE & CO LLC,AEP_NORTH,FIXED,24,17.299999999999997,16.5,16.1,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets.  Plan requires paperless billing and communication.,https://api.goodcharlie.com/products/2047/EFL/AEP_North/latest/en,https://goodcharlie.me/PTC-GoodEnergy24-AEP-NORTH
