plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,promotion_details,fees_credits,min_usage_fees,language,efl_url,enrollment_url,terms_url
35858,Octo Simple 18,Octopus Energy,AEP_CENTRAL,FIXED,18,15.1,14.7,14.6,0.0,200.0,100,False,False,"Fija tu tarifa de electricidad por 18 meses con energía 100% renovable. Disfruta de estabilidad a largo plazo y protección contra los cambios del mercado — sin cargos ocultos, sin sorpresas, y con el galardonado servicio al cliente de Octopus Energy, reconocido por su amabilidad y transparencia.",False,FALSE,FALSE,Spanish,https://octopusenergy.com/efl?id=538&service-provider=AEP_TCC&load-zone=LZ_SOUTH&lang=es,https://octopusenergy.com/es/affiliate/ptc,https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..
35880,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,12,14.299999999999999,13.5,13.100000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS12&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_CENT,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35881,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,12,14.299999999999999,13.5,13.100000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVRPLS12&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_CENT,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35893,Frontier Power Saver Plus 6,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,6,12.0,11.200000000000001,10.8,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS6&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS06&ul=1000&tdsp=AEP_CENT,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35894,Frontier Power Saver Plus 6,FRONTIER UTILITIES,AEP_CENTRAL,FIXED,6,12.0,11.200000000000001,10.8,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVRPLS6&tdspcode=AEP_CENT,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS06&ul=1000&tdsp=AEP_CENT,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35916,Gexa Eco Choice 6,GEXA ENERGY,AEP_CENTRAL,FIXED,6,11.700000000000001,11.3,11.200000000000001,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI6&tdspcode=AEP_CENT,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice06&ul=1000&tdsp=AEP_CENT,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35917,Gexa Eco Choice 6,GEXA ENERGY,AEP_CENTRAL,FIXED,6,11.700000000000001,11.3,11.200000000000001,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHI6&tdspcode=AEP_CENT,https://www.gexaenergy.com/P2CSP/,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35940,Companion + Perks 6,Companion Energy,AEP_CENTRAL,FIXED,6,11.3,10.9,10.8,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,English,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=CEPERK6&tdspcode=AEP_CENT,https://newenroll.companionenergy.com/?refid=PTCPERKS06&ul=1000&tdsp=AEP_CENT&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS06&utm_content=AEP_CENT&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35941,Companion + Perks 6,Companion Energy,AEP_CENTRAL,FIXED,6,11.3,10.9,10.8,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,Spanish,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=CEPERK6&tdspcode=AEP_CENT,https://newenroll.companionenergy.com/?refid=PTCPERKS06&ul=1000&tdsp=AEP_CENT&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS06&utm_content=AEP_CENT&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35958,Choose 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,14.299999999999999,14.000000000000002,13.8,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153807&type=EFL&title=153807_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153807&type=TOS&title=153807_TOS
35959,Choose 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,14.299999999999999,14.000000000000002,13.8,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153807&type=EFL&title=153807_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153807&type=TOS&title=153807_TOS
35977,Texas Instant 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,28.999999999999996,14.499999999999998,14.299999999999999,0.0,200.0,35,False,False,,False,"Pay the same amount every month whenever your usage is below 1,000 kWh.",TRUE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=EFL_TIEREDPRICING&title=153827_EFL_TIEREDPRICING&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=TOS&title=153827_TOS
35978,Texas Instant 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,28.999999999999996,14.499999999999998,14.299999999999999,0.0,200.0,35,False,False,,False,"Pague la misma cantidad cada mes cuando su uso de electricidad es menos de 1,000 kWh.",TRUE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=EFL_TIEREDPRICING&title=153827_EFL_TIEREDPRICING&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153827&type=TOS&title=153827_TOS
35999,Think Simple with Smart Thermostat 5,Think Energy,AEP_CENTRAL,FIXED,5,10.5,10.6,10.7,0.0,200.0,25,False,False,"Connected Thermostat Required, see EFL and Terms of Service for Details",False,FALSE,FALSE,English,https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=en&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=4&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
36000,Think Simple with Smart Thermostat 5,Think Energy,AEP_CENTRAL,FIXED,5,10.5,10.6,10.7,0.0,200.0,25,False,False,Se requiere termostato conectado; consulte EFL y las condiciones del servicio para obtener más información.,False,FALSE,FALSE,Spanish,https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=es&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=4&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_ES(US).pdf
35988,Choose 6,Texans Choice Power LLC,AEP_CENTRAL,FIXED,6,12.8,12.5,12.3,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=EFL&title=153837_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=TOS&title=153837_TOS
35989,Choose 6,Texans Choice Power LLC,AEP_CENTRAL,FIXED,6,12.8,12.5,12.3,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=EFL&title=153837_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153837&type=TOS&title=153837_TOS
36013,Free Nights 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,16.05,15.72,15.559999999999999,0.0,100.0,35,False,True,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=EFL_TIMEOFUSE&title=153862_EFL_TIMEOFUSE&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=TOS_TIMEOFUSE&title=153862_TOS_TIMEOFUSE
36014,Free Nights 12,Texans Choice Power LLC,AEP_CENTRAL,FIXED,12,16.05,15.72,15.559999999999999,0.0,100.0,35,False,True,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=EFL_TIMEOFUSE&title=153862_EFL_TIMEOFUSE&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153862&type=TOS_TIMEOFUSE&title=153862_TOS_TIMEOFUSE
36023,Stability Fixed 24,NEXTVOLT TEXAS LLC,AEP_CENTRAL,FIXED,24,14.499999999999998,14.2,14.000000000000002,0.0,149.0,6,False,False,,False,FALSE,FALSE,English,https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260114_1_SF24-7_AEPCENTRAL_SOUTH_001.pdf,https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf
36019,Free Nights 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,17.52,17.19,17.03,0.0,100.0,35,False,True,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=EFL_TIMEOFUSE&title=153865_EFL_TIMEOFUSE&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=TOS_TIMEOFUSE&title=153865_TOS_TIMEOFUSE
36020,Free Nights 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,17.52,17.19,17.03,0.0,100.0,35,False,True,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=EFL_TIMEOFUSE&title=153865_EFL_TIMEOFUSE&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153865&type=TOS_TIMEOFUSE&title=153865_TOS_TIMEOFUSE
35855,Free Nights 6,CleanSky Energy,AEP_NORTH,FIXED,6,15.0,14.7,14.499999999999998,0.0,100.0,100,False,True,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,False,FALSE,FALSE,English,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=b581ef76-b4a1-4374-9c74-d6cc57c10b85.html&id_plan=550615,https://signup.cleanskyenergy.com/rates?utility_id=115&promocode=PTCHOOSETX,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=11d798c7-9868-49b3-86a4-cb4a7caad2ee.pdf&id_plan=539498
35994,Choose 6,Texans Choice Power LLC,AEP_NORTH,FIXED,6,13.700000000000001,13.4,13.200000000000001,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=EFL&title=153840_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=TOS&title=153840_TOS
35995,Choose 6,Texans Choice Power LLC,AEP_NORTH,FIXED,6,13.700000000000001,13.4,13.200000000000001,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=EFL&title=153840_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153840&type=TOS&title=153840_TOS
36001,Think Simple with Smart Thermostat 5,Think Energy,AEP_NORTH,FIXED,5,10.7,10.9,11.0,0.0,200.0,25,False,False,"Connected Thermostat Required, see EFL and Terms of Service for Details",False,FALSE,FALSE,English,https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=en&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=6&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
36002,Think Simple with Smart Thermostat 5,Think Energy,AEP_NORTH,FIXED,5,10.7,10.9,11.0,0.0,200.0,25,False,False,Se requiere termostato conectado; consulte EFL y las condiciones del servicio para obtener más información.,False,FALSE,FALSE,Spanish,https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=es&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=6&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_ES(US).pdf
35983,Texas Instant 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,31.0,15.5,14.799999999999999,0.0,200.0,35,False,False,,False,"Pay the same amount every month whenever your usage is below 1,000 kWh.",TRUE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=EFL_TIEREDPRICING&title=153833_EFL_TIEREDPRICING&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=TOS&title=153833_TOS
35984,Texas Instant 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,31.0,15.5,14.799999999999999,0.0,200.0,35,False,False,,False,"Pague la misma cantidad cada mes cuando su uso de electricidad es menos de 1,000 kWh.",TRUE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=EFL_TIEREDPRICING&title=153833_EFL_TIEREDPRICING&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153833&type=TOS&title=153833_TOS
35967,Choose 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,15.6,15.2,15.1,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=EFL&title=153810_EFL&language=english,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=TOS&title=153810_TOS
35968,Choose 12,Texans Choice Power LLC,AEP_NORTH,FIXED,12,15.6,15.2,15.1,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=EFL&title=153810_EFL&language=spanish,https://signup.texanschoicepower.com/?PromoCode=PTC,https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153810&type=TOS&title=153810_TOS
35938,Companion + Perks 6,Companion Energy,AEP_NORTH,FIXED,6,12.3,11.899999999999999,11.799999999999999,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,English,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=CEPERK6&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS06&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS06&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35939,Companion + Perks 6,Companion Energy,AEP_NORTH,FIXED,6,12.3,11.899999999999999,11.799999999999999,0.0,150.0,30,False,False,"FREE Pet Benefits! | Companion Energy customers get 24/7 Airvet virtual vet service (a $420/year value) and 25% off in-person vet visits at participating in-network vet clinics, FREE with every Companion Energy electricity plan. | This offer is for new customers only who enroll through the Power to Choose website.",False,FALSE,FALSE,Spanish,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=CEPERK6&tdspcode=AEP_NORTH,https://newenroll.companionenergy.com/?refid=PTCPERKS06&ul=1000&tdsp=AEP_NORTH&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS06&utm_content=AEP_NORTH&utm_term=additional_info,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35914,Gexa Eco Choice 6,GEXA ENERGY,AEP_NORTH,FIXED,6,12.7,12.3,12.2,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHI6&tdspcode=AEP_NORTH,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoice06&ul=1000&tdsp=AEP_NORTH,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
35915,Gexa Eco Choice 6,GEXA ENERGY,AEP_NORTH,FIXED,6,12.7,12.3,12.2,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHI6&tdspcode=AEP_NORTH,https://www.gexaenergy.com/P2CSP/,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
35903,Daisy 6,BKV Energy,AEP_NORTH,FIXED,6,12.7,12.4,12.2,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085560&promo=&term=6,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124914
35906,Daisy 6,BKV Energy,AEP_NORTH,FIXED,6,12.7,12.4,12.2,0.0,,29,False,False,Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.,False,FALSE,FALSE,Spanish,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085560&promo=&term=6&ver=spanish,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124914&ver=spanish
35891,Frontier Power Saver Plus 6,FRONTIER UTILITIES,AEP_NORTH,FIXED,6,12.9,12.1,11.700000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS6&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS06&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35892,Frontier Power Saver Plus 6,FRONTIER UTILITIES,AEP_NORTH,FIXED,6,12.9,12.1,11.700000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVRPLS6&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS06&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35865,Octo Simple 18,Octopus Energy,AEP_NORTH,FIXED,18,18.099999999999998,17.8,17.599999999999998,0.0,200.0,100,False,False,"Lock in a fixed electricity rate for 18 months with 100% renewable power. Enjoy long-term stability and protection from market ups and downs — with no hidden fees, no surprises, and the friendly, award-winning customer service Octopus Energy is known for.",False,FALSE,FALSE,English,http://octopusenergy.com/efl?id=538&service-provider=AEP_TNC&load-zone=LZ_WEST&lang=en,https://octopusenergy.com/affiliate/ptc,https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..
35866,Octo Simple 18,Octopus Energy,AEP_NORTH,FIXED,18,18.099999999999998,17.8,17.599999999999998,0.0,200.0,100,False,False,"Fija tu tarifa de electricidad por 18 meses con energía 100% renovable. Disfruta de estabilidad a largo plazo y protección contra los cambios del mercado — sin cargos ocultos, sin sorpresas, y con el galardonado servicio al cliente de Octopus Energy, reconocido por su amabilidad y transparencia.",False,FALSE,FALSE,Spanish,http://octopusenergy.com/efl?id=538&service-provider=AEP_TNC&load-zone=LZ_WEST&lang=es,https://octopusenergy.com/es/affiliate/ptc,https://assets.octopusenergy.com/x/5926b3a49f/yrac-es.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..
35878,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_NORTH,FIXED,12,14.6,13.8,13.4,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS12&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
35879,Frontier Power Saver Plus 12,FRONTIER UTILITIES,AEP_NORTH,FIXED,12,14.6,13.8,13.4,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVRPLS12&tdspcode=AEP_NORTH,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS12&ul=1000&tdsp=AEP_NORTH,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
35825,Digital Choice 36,RHYTHM,AEP_NORTH,FIXED,36,15.0,15.2,15.299999999999999,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18906/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=DC36,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35826,Digital Choice 36,RHYTHM,AEP_NORTH,FIXED,36,15.0,15.2,15.299999999999999,0.0,,100,False,False,Asegura un plan de electricidad 100% renovable. | Ten tranquilidad con nuestra promesa de 30 días de energía sin complicaciones. | ¡Disfruta precios justos sin cargos ocultos! | Con servicio al cliente disponible en Texas los 7 días de la semana. | Ahorra en tu factura con las recompensas Rhythm. | ¡Llámanos al 1-877-649-0441 y regístrate hoy!,False,FALSE,FALSE,Spanish,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18906/?locale=es,https://gotrhythm.com/es?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-north&utm_medium=state-shopping&utm_term=DC36,https://cdn.gotrhythm.com/rhythm-tos-es-version-8.pdf
35808,Free Nights 6,CleanSky Energy,AEP_NORTH,FIXED,6,15.0,14.7,14.499999999999998,0.0,100.0,100,False,True,Este plan es sólo para nuevos clientes. Se requiere pago automático. Inscríbase a través del enlace de inscripción de PowertoChoose. ¿Tiene alguna pregunta sobre un plan o necesita ayuda para realizar un pedido? Llámenos: 1-888-733-5557 | Envíenos un correo electrónico: CustomerCare@CleanSkyEnergy.com,False,FALSE,FALSE,Spanish,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=b581ef76-b4a1-4374-9c74-d6cc57c10b85.html&id_plan=550615,https://signup.cleanskyenergy.com/rates?utility_id=115&promocode=PTCHOOSETX,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=11d798c7-9868-49b3-86a4-cb4a7caad2ee.pdf&id_plan=539498
