plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,promotion_details,fees_credits,min_usage_fees,language,efl_url,enrollment_url,terms_url
33811,Essential Infusion 3,INFUSE ENERGY,AEP_CENTRAL,FIXED,3,11.799999999999999,11.3,11.0,0.0,100.0,26,False,False,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",False,FALSE,FALSE,English,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPS-Essential Infusion 3 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623013&promotion=NONE&valid=N&referral=&landingpage=ptc,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf
33851,Essential Infusion 6,INFUSE ENERGY,AEP_CENTRAL,FIXED,6,12.7,12.2,11.899999999999999,0.0,150.0,26,False,False,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",False,FALSE,FALSE,English,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPS-Essential Infusion 6 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623018&promotion=NONE&valid=N&referral=&landingpage=ptc,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf
33931,Essential Infusion 12,INFUSE ENERGY,AEP_CENTRAL,FIXED,12,14.399999999999999,13.900000000000002,13.600000000000001,0.0,200.0,26,False,False,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",False,FALSE,FALSE,English,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPS-Essential Infusion 12 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1622988&promotion=NONE&valid=N&referral=&landingpage=ptc,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf
34019,Essential Infusion 24,INFUSE ENERGY,AEP_CENTRAL,FIXED,24,14.6,14.099999999999998,13.900000000000002,0.0,300.0,26,False,False,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",False,FALSE,FALSE,English,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPS-Essential Infusion 24 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623003&promotion=NONE&valid=N&referral=&landingpage=ptc,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf
34103,Essential Infusion 36,INFUSE ENERGY,AEP_CENTRAL,FIXED,36,14.799999999999999,14.299999999999999,14.000000000000002,0.0,375.0,26,False,False,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",False,FALSE,FALSE,English,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPS-Essential Infusion 36 (English).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623008&promotion=NONE&valid=N&referral=&landingpage=ptc,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf
34443,Think Simple 5,Think Energy,AEP_CENTRAL,FIXED,5,14.2,13.4,13.0,0.0,200.0,25,False,False,New Customers Only.,False,FALSE,FALSE,English,https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=en&product_code=tx.thinksimple.noap.fixed&tdsp_id=4&doc_type=EFL&term=5&promo_code=default,https://www.thinkenergy.com/?utm_source=rateboard&utm_medium=referral&utm_campaign=texas,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
34471,Think Clean 12,Think Energy,AEP_CENTRAL,FIXED,12,15.8,15.0,14.6,0.0,200.0,100,False,False,New Customers Only,False,FALSE,FALSE,English,https://thinkenergytx-tmp.s3.us-west-2.amazonaws.com/enrollment-documents/cc621f0b-0b53-4023-99b6-d939fa51af5b.pdf,https://www.thinkenergy.com/?utm_source=rateboard&utm_medium=referral&utm_campaign=texas,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
34487,Think Clean 36,Think Energy,AEP_CENTRAL,FIXED,36,16.6,15.8,15.4,0.0,200.0,100,False,False,New Customers Only. Autopay is Required.,False,FALSE,FALSE,English,https://docs.cloud.thinkenergy.com/EFL/?term=36&duns=007924772&product=tx.thinkclean.ap.fixed&lang=en,https://www.thinkenergy.com/?utm_source=rateboard&utm_medium=referral&utm_campaign=texas,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
34545,Smart Secure 36,AE TEXAS,AEP_CENTRAL,FIXED,36,15.2,14.899999999999999,14.7,0.0,,35,False,False,"Experience peace of mind with our Smarter Secure plan, offering a fixed energy rate and transparent TDU charges passed through with NO MARKUP. No hidden fees, minimum usage, or gimmicks.",False,FALSE,FALSE,English,https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1936&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf
34698,Think Clean 12 with Smart Thermostat Connected,Think Energy,AEP_CENTRAL,FIXED,12,13.8,14.000000000000002,14.099999999999998,0.0,200.0,100,False,False,"Connected Thermostat Required, see EFL and Terms of Service for Details",False,FALSE,FALSE,English,https://docs.cloud.thinkenergy.com/EFL/?term=12&duns=007924772&product=tx.thinkclean.noap.fixed.thermostat&lang=en,https://www.thinkenergy.com/?utm_source=rateboard&utm_medium=referral&utm_campaign=texas,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf
34721,Bright Nights 12,CHARIOT ENERGY,AEP_CENTRAL,FIXED,12,14.6,13.3,12.7,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41703,https://signup.chariotenergy.com//Home/index?ProductCode=RNR12002711&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41703
34731,Bright Nights 24,CHARIOT ENERGY,AEP_CENTRAL,FIXED,24,15.1,13.700000000000001,13.100000000000001,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41639,https://signup.chariotenergy.com//Home/index?ProductCode=RNR24001671&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41639
34743,Bright Nights 36,CHARIOT ENERGY,AEP_CENTRAL,FIXED,36,15.299999999999999,13.900000000000002,13.3,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41704,https://signup.chariotenergy.com//Home/index?ProductCode=RNR36002711&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41704
34781,Daisy 18,BKV Energy,AEP_CENTRAL,FIXED,18,14.299999999999999,13.900000000000002,13.8,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00027074&promo=&term=18,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=64280
34793,Daisy 15,BKV Energy,AEP_CENTRAL,FIXED,15,14.499999999999998,14.099999999999998,14.000000000000002,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00027068&promo=&term=15,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=64274
34851,Discount Nights 24,Discount Power,AEP_CENTRAL,FIXED,24,16.400000000000002,16.1,15.9,0.0,295.0,24,False,True,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4131.",False,FALSE,FALSE,English,https://www.discountpowertx.com/defl/M1F00180040193A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/0901751883681d09.pdf
34870,Discount Nights 12,Discount Power,AEP_CENTRAL,FIXED,12,16.400000000000002,16.1,15.9,0.0,150.0,24,False,True,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4131.,False,FALSE,FALSE,Spanish,https://www.discountpowertx.com/defl/M1F00180040139A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/09017518836cbc70.pdf
34918,No Bull 36,Energy Texas,AEP_CENTRAL,FIXED,36,14.7,14.799999999999999,14.899999999999999,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12905/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=NB36,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
34898,No Bull 12,Energy Texas,AEP_CENTRAL,FIXED,12,14.099999999999998,14.2,14.299999999999999,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/12673/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=NB12,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35074,Digital Choice 12,RHYTHM,AEP_CENTRAL,FIXED,12,14.099999999999998,14.2,14.299999999999999,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,FALSE,FALSE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16283/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=DC12,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35087,Reliable Fixed 12,NEXTVOLT TEXAS LLC,AEP_CENTRAL,FIXED,12,14.2,13.900000000000002,13.700000000000001,0.0,149.0,6,False,False,,False,FALSE,FALSE,English,https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260108_1_RF12-139_AEPCENTRAL_SOUTH_001.pdf,https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf
35173,SFE RewardsPlus - 12,SFE ENERGY TEXAS INC,AEP_CENTRAL,FIXED,12,16.400000000000002,15.5,15.0,0.0,175.0,35,False,False,"Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.",False,FALSE,FALSE,English,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517794642996_EFL_SFE%20Residential%20Fixed%20AEPC%2012English.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF
35174,SFE RewardsPlus - 24,SFE ENERGY TEXAS INC,AEP_CENTRAL,FIXED,24,16.7,15.8,15.299999999999999,0.0,175.0,35,False,False,"Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.",False,FALSE,FALSE,English,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517725972507_EFL_SFE%20Residential%20Fixed%20AEPC%2024English.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF
35175,SFE RewardsPlus - 36,SFE ENERGY TEXAS INC,AEP_CENTRAL,FIXED,36,16.7,15.8,15.299999999999999,0.0,175.0,35,False,False,"Enjoy peace of mind and predictable pricing with the SFE RewardsPlus Plan - a simple, stable electricity plan designed with you in mind. Each month, you’ll receive $50 in reward dollars to spend on local deals, dining, entertainment, online shopping, gift cards, and more*. Plus, after 60 days of continuous service, you can call us and request your 4 free LED bulbs*. It’s a plan that rewards you every step of the way. *Reward dollars and LED bulb offers are subject to terms and conditions.",False,FALSE,FALSE,English,https://empowerdocs.blob.core.windows.net/efldocuments/_2516380517533535674_EFL_SFE%20Residential%20Fixed%20AEPC%2036English.pdf,https://www.sfeenergy.com/texas/,https://empowerdocs.blob.core.windows.net/tosdocuments/TC_TX_TOS_R01_18_AUG_25.pdf_1.PDF
35159,OctopusFlex,Octopus Energy,AEP_CENTRAL,FIXED,12,15.2,14.899999999999999,14.799999999999999,0.0,150.0,100,False,True,"Octopus Flex is a 100% renewable time-of-use electricity plan that rewards you with lower rates for using energy during off-peak hours (10 PM–6 AM). You’ll save even more during spring and fall, when energy is cleaner and cheaper. Shift your usage, like running appliances or charging your EV at night, and enjoy big savings while supporting a greener grid.",False,FALSE,FALSE,English,https://octopusenergy.com/efl?id=373&service-provider=AEP_TCC&load-zone=LZ_SOUTH&lang=en,https://octopusenergy.com/affiliate/ptc,https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1nvlavs*_gcl_au*MTAyMzQxNTI2My4xNzQ4ODc3MjA2*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*czE3NDk2Njc2ODkkbzE4MTgkZzEkdDE3NDk2Njc2OTQkajU1JGwwJGg3MjY1NDI0Nzk.
35273,Rhythm Saver 12,RHYTHM,AEP_CENTRAL,FIXED,12,20.8,11.0,16.1,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,Rhythm will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.,TRUE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16786/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=RS12,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35283,The Lone Saver 12,Energy Texas,AEP_CENTRAL,FIXED,12,20.8,11.0,16.1,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,Energy Texas will automatically apply a $100 bill credit to your invoice for each billing cycle where usage is at least 1000 kWh.,TRUE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/16989/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=LS12,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35306,Clean Energy 12,Abundance Energy,AEP_CENTRAL,FIXED,12,15.5,14.7,14.2,0.0,150.0,100,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/CleanEnergy_EFL.docx&rate_id=9873,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35526,Straight Forward 6,Abundance Energy,AEP_CENTRAL,FIXED,6,13.700000000000001,12.9,12.4,0.0,150.0,25,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10032,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35547,Bright Nights 4,CHARIOT ENERGY,AEP_CENTRAL,FIXED,4,12.1,10.8,10.2,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41699,https://signup.chariotenergy.com//Home/index?ProductCode=RNR04000049&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41699
35557,Bright Start 4 - $25 credit on your first bill!,HERITAGE POWER LLC,AEP_CENTRAL,FIXED,4,13.200000000000001,12.9,12.7,0.0,75.0,25,False,False,*Sign up today & get $25 on your first bill!*Autopay & E-billing Required,False,FALSE,FALSE,English,https://signup.heritagepower.com/Home/EFl?productId=6170,https://signup.heritagepower.com/Home/index?ProductCode=RN04000003&Promo=PTC,https://signup.heritagepower.com/Home/TOS?productId=6170
35565,Daisy 6,BKV Energy,AEP_CENTRAL,FIXED,6,13.0,12.7,12.5,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085559&promo=&term=6,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124913
35590,Digital Choice 8,RHYTHM,AEP_CENTRAL,FIXED,8,14.7,14.799999999999999,14.899999999999999,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,FALSE,FALSE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18469/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=DC8,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35596,Digital Choice 4,RHYTHM,AEP_CENTRAL,FIXED,4,11.600000000000001,11.799999999999999,11.799999999999999,0.0,,100,False,False,"Secure a 100% renewable electricity plan. | Enjoy Fair-for-All Pricing, with No Hidden Fees! | Access local Texas customer care 7 days a week. | Save on your bill with Rhythm Rewards. | Call us at 1-877-649-0441 and sign up today!",False,FALSE,FALSE,English,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/18321/?locale=en,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=DC4,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf
35602,No Bull 4,Energy Texas,AEP_CENTRAL,FIXED,4,11.600000000000001,11.799999999999999,11.799999999999999,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18247/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=NB4,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35608,No Bull 8,Energy Texas,AEP_CENTRAL,FIXED,8,14.7,14.799999999999999,14.899999999999999,0.0,,100,False,False,"Straightforward, no B.S. fixed-rate plans built by Texans, for Texans. | Call us at 1-888-512-0330 and sign up today!",False,FALSE,FALSE,English,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/18395/?locale=en,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=aep-central&utm_medium=state-shopping&utm_term=NB8,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf
35618,Daisy 4,BKV Energy,AEP_CENTRAL,FIXED,4,12.7,12.4,12.2,0.0,,29,False,False,"Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!",False,FALSE,FALSE,English,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085569&promo=&term=4,https://enroll.bkvenergy.com/?promo=PTCALL0001,https://enroll.bkvenergy.com/Home/TOS?productId=124923
35627,Straight Forward 3,Abundance Energy,AEP_CENTRAL,FIXED,3,13.4,12.6,12.2,0.0,150.0,25,False,False,Go to Abundance Energy website to see all plans and term lengths.,False,FALSE,FALSE,English,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=10056,https://join.abundanceenergy.com/?promoCode=PTC,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf
35650,Smart Secure 6,AE TEXAS,AEP_CENTRAL,FIXED,6,13.100000000000001,12.8,12.6,0.0,,35,False,False,"Experience peace of mind with our Smarter Secure plan, offering a fixed energy rate and transparent TDU charges passed through with NO MARKUP. No hidden fees, minimum usage, or gimmicks.",False,FALSE,FALSE,English,https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1910&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf
35669,Bright Nights 18,CHARIOT ENERGY,AEP_CENTRAL,FIXED,18,14.6,13.3,12.7,0.0,,100,False,True,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power. We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.• This product requires Autopay & E-bill set up.",False,FALSE,FALSE,English,https://signup.chariotenergy.com//Home/EFl?productId=41635,https://signup.chariotenergy.com//Home/index?ProductCode=RRT18001319&Promo=GqAtunAVIGY=,https://signup.chariotenergy.com//Home/TOS?productId=41635
35675,Octo Green 10,Octopus Energy,AEP_CENTRAL,FIXED,10,15.1,14.799999999999999,14.7,0.0,150.0,100,False,False,Unlock our 10-month fixed-rate plan with 100% renewable electricity. Enjoy price stability and a shorter commitment.,False,FALSE,FALSE,English,https://octopusenergy.com/efl?id=439&service-provider=AEP_TCC&load-zone=LZ_SOUTH&lang=en,https://octopusenergy.com/affiliate/ptc,https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..
35676,Octo Green 10,Octopus Energy,AEP_CENTRAL,FIXED,10,15.1,14.799999999999999,14.790000000000001,0.0,150.0,100,False,False,Desbloquea nuestro plan de tarifa fija de 10 meses con electricidad 100 % renovable. Disfruta de estabilidad de precios y un compromiso de permanencia más corto.,False,FALSE,FALSE,Spanish,https://octopusenergy.com/efl?id=439&service-provider=AEP_TCC&load-zone=LZ_SOUTH&lang=es,https://octopusenergy.com/es/affiliate/ptc,https://assets.octopusenergy.com/x/c67e66d0f8/tos-es.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..
